gene	log2FC	pvalue	padj
ENSG00000229386	0.0		
ENSG00000229387	1.297907881349681	0.0008239975208323867	
ENSG00000229388	0.02072769635530536	0.897886331949489	
ENSG00000229389	0.0		
ENSG00000229390	0.1512919402797177	0.6819984052605752	
ENSG00000229391	0.6344961173796824	0.009027863944289937	
ENSG00000229393	0.9773041868084213	0.47209201385952215	
ENSG00000229395	0.0		
ENSG00000229398	2.7577285019074544	0.08415555132230218	
ENSG00000229399	0.867986895842862	1.5231000805572259e-05	
ENSG00000229400	0.0		
ENSG00000229401	2.651062554513353	0.32398502626512726	
ENSG00000229402	0.0		
ENSG00000229403	1.002630815789364	0.4184033215240326	
ENSG00000229404	0.1811208996369098	0.8503554063223111	
ENSG00000229405	0.0		
ENSG00000229406	0.0		
ENSG00000229407	5.847214828634984	0.023071044436073256	
ENSG00000229409	0.0		
ENSG00000229413	0.0		
ENSG00000229414	-0.9526005863073213	0.24554763839257365	
ENSG00000229415	-0.9135495664868372	0.6721140944079493	
ENSG00000229416	0.0		
ENSG00000229417	0.17559678003785018	0.5472634194818106	
ENSG00000229418	0.0		
ENSG00000229419	-0.2511862776861946	0.029241806774972512	
ENSG00000229420	0.91427512396807	0.15156063379407894	
ENSG00000229421	0.0		
ENSG00000229422	0.5510257426366745	0.4226906911980963	
ENSG00000229423	4.278091267241843	0.08584433010395279	
ENSG00000229424	0.0		
ENSG00000229425	-0.20799437661717946	0.840102479946103	
ENSG00000229427	0.5978683292616682	0.028002413452308146	
ENSG00000229431	-1.2128927233535416	0.23255441004483093	
ENSG00000229433	1.84658059414501	0.11862549225076346	
ENSG00000229434	0.0		
ENSG00000229435	0.7048608237546352	0.404699988759176	
ENSG00000229436	6.921088240027334	0.023515700733227604	
ENSG00000229437	2.38298872135399	0.32398502626512715	
ENSG00000229440	0.0		
ENSG00000229442	0.6797149969865659	0.5471250656593494	
ENSG00000229443	2.0807756477643258	0.16021512342389238	
ENSG00000229444	1.914081171178755	0.0600406854883366	
ENSG00000229447	0.5309489858677856	0.015062615762200962	
ENSG00000229452	-1.0195495687811071	0.6270645492986682	
ENSG00000229453	4.4620346273277685	0.08715819127225419	
ENSG00000229454	0.0		
ENSG00000229455	0.0		
ENSG00000229456	-0.01948397670416213	0.9758449949845465	
ENSG00000229457	0.0		
ENSG00000229458	3.3984058393448535	0.16098069919936933	
ENSG00000229459	3.9420097432387884	0.044601819488768756	
ENSG00000229462	-1.2192960364331729	0.20921473182649855	
ENSG00000229463	0.0		
ENSG00000229464	0.0		
ENSG00000229465	0.2128536520409452	0.604514251013482	
ENSG00000229466	3.6169775404025035	0.1629549504656857	
ENSG00000229468	2.996239725594382	0.0053125547714126245	
ENSG00000229471	0.0		
ENSG00000229472	0.03212959970718071	0.9295676774252231	
ENSG00000229473	-0.11006445695168843	0.7993625666860167	
ENSG00000229474	-0.07610432056882299	0.7862668560512405	
ENSG00000229477	0.0		
ENSG00000229478	4.300541291591146	0.3239850262651274	
ENSG00000229481	0.18642038198190547	0.17957482597672375	
ENSG00000229483	0.0		
ENSG00000229484	-0.24148122660413396	0.8536170804700332	
ENSG00000229485	0.0		
ENSG00000229486	0.0		
ENSG00000229487	0.0		
ENSG00000229489	1.2410904634731619	8.125145975607705e-11	
ENSG00000229491	3.823295211089288	0.012322375032147007	
ENSG00000229492	-0.3303311010006227	0.2716300165666916	
ENSG00000229494	1.314273236444956	0.3239850262651275	
ENSG00000229495	-0.4777799416933943	0.5333697177628738	
ENSG00000229497	0.3333598256068182	0.6965496049950362	
ENSG00000229498	0.5948783726800868	0.07824739234680018	
ENSG00000229500	0.0		
ENSG00000229502	0.0		
ENSG00000229503	-0.3686336439614768	0.15453485281991916	
ENSG00000229505	0.0		
ENSG00000229508	-0.5442649870461143	0.7716289461515501	
ENSG00000229509	0.0		
ENSG00000229510	0.0		
ENSG00000229511	2.490434138546889	0.04481461442125568	
ENSG00000229512	0.8540783865531567	0.016665812605916142	
ENSG00000229513	-0.5168435398727487	0.24886710125605774	
ENSG00000229515	-0.1933413591843709	0.16500637823913683	
ENSG00000229518	0.0		
ENSG00000229519	0.17131102292754719	0.7447974867271503	
ENSG00000229520	0.0		
ENSG00000229521	0.8670501359150338	0.41334343065780677	
ENSG00000229522	-1.956618087066774	0.29360700045847965	
ENSG00000229523	5.401608328777953	0.3239850262651275	
ENSG00000229525	-0.46340145727382653	0.11006636876567961	
ENSG00000229526	0.0		
ENSG00000229528	2.440535651352983	0.32398502626512726	
ENSG00000229530	0.0		
ENSG00000229531	-1.3821231382419779	0.2155472427463155	
ENSG00000229532	0.0		
ENSG00000229533	-0.08525835144270832	0.902469910709194	
ENSG00000229534	0.26515060419808467	0.6473822312954219	
ENSG00000229536	-0.11289302907372134	0.8907419469171074	
ENSG00000229537	2.8027968339964335	0.32398502626512726	
ENSG00000229539	0.39910151457957566	0.18221247493672116	
ENSG00000229541	1.8424201691456705	0.2494669191417579	
ENSG00000229542	0.0		
ENSG00000229543	3.6529856270953927	0.0834553916866796	
ENSG00000229544	1.1233154248315458	0.32398502626512726	
ENSG00000229546	0.0		
ENSG00000229547	-0.8591488960080502	0.45060198852357225	
ENSG00000229549	0.0		
ENSG00000229550	0.0		
ENSG00000229551	0.0		
ENSG00000229553	0.0		
ENSG00000229554	0.0		
ENSG00000229556	-1.0196446950742875	0.22849687607332403	
ENSG00000229557	0.0		
ENSG00000229558	1.2000173754425374	0.010784047468867066	
ENSG00000229559	3.4325658256679237	0.3239850262651276	
ENSG00000229560	0.0		
ENSG00000229562	0.14368466424094095	0.3062254899308735	
ENSG00000229563	-1.8487038483752514	0.13858459427932415	
ENSG00000229565	0.0		
ENSG00000229567	7.410881027680137	0.32398502626512715	
ENSG00000229568	-0.37438977628040293	0.5119163233574526	
ENSG00000229569	-0.2814319115746766	0.8033698569829458	
ENSG00000229570	-0.5058579462931347	0.18617338049786897	
ENSG00000229571	0.0		
ENSG00000229572	0.05106670188228435	0.961234937007626	
ENSG00000229578	0.0		
ENSG00000229579	0.0		
ENSG00000229582	1.754186012642955	0.069659992471567	
ENSG00000229583	0.0		
ENSG00000229585	-0.07414874565212792	0.8117866721993413	
ENSG00000229586	0.03008053229186136	0.8134093649278201	
ENSG00000229587	-0.25708967990793097	0.47322828570497577	
ENSG00000229588	0.10364468364505652	0.7273361033964807	
ENSG00000229589	-0.25816827775762385	0.1039458761190004	
ENSG00000229590	0.858770557792743	0.5073402312696542	
ENSG00000229591	-0.8894054528897715	0.1583772518534656	
ENSG00000229593	-0.15473008968553348	0.17217820520616034	
ENSG00000229594	0.0		
ENSG00000229595	-2.260784767397249	0.26852163000776186	
ENSG00000229596	0.8345232258359794	0.011189029822057746	
ENSG00000229598	-0.1734614601800697	0.12187399287922263	
ENSG00000229599	0.0		
ENSG00000229600	0.0		
ENSG00000229601	0.0		
ENSG00000229603	0.0		
ENSG00000229604	-1.022113571695746	3.0059611759622463e-05	
ENSG00000229605	-0.2695703210195388	0.4712348711119281	
ENSG00000229606	0.0		
ENSG00000229607	0.0		
ENSG00000229608	0.0		
ENSG00000229609	0.0		
ENSG00000229611	4.3397036560252555	0.04505471889320264	
ENSG00000229612	-1.9945050015994776	0.333893200843424	
ENSG00000229613	0.0		
ENSG00000229615	0.0		
ENSG00000229616	0.0		
ENSG00000229618	0.6595476010149639	0.1261783072008917	
ENSG00000229619	-0.009811039324508997	0.9331965906315175	
ENSG00000229620	0.0		
ENSG00000229621	-0.9175334198164018	0.07599071503801313	
ENSG00000229622	-0.9294403800880975	0.24138961261833863	
ENSG00000229623	-0.044164178177807045	0.9692295826852415	
ENSG00000229625	2.170825862969809	0.3239850262651274	
ENSG00000229626	-1.9970518353375954	0.20284957924497243	
ENSG00000229627	0.0		
ENSG00000229628	-2.635235920627932	0.23901084591560146	
ENSG00000229629	-1.5186866355840372	0.18804560448524266	
ENSG00000229630	0.0		
ENSG00000229631	0.0		
ENSG00000229635	0.10673661854182892	0.7325513835915671	
ENSG00000229636	1.6897990854156921	0.04872776146195973	
ENSG00000229637	3.3685633730144797	0.12028502618617257	
ENSG00000229638	-0.03300289497288489	0.716898964830831	
ENSG00000229639	2.521118665193505	0.32398502626512726	
ENSG00000229641	0.0		
ENSG00000229642	0.0		
ENSG00000229643	0.0		
ENSG00000229644	-1.1550913615787062	2.196720605320951e-08	
ENSG00000229645	0.017151892066134877	0.904386670191412	
ENSG00000229646	6.93820312597167	0.3239850262651274	
ENSG00000229647	-0.4890815074830517	0.45761273298721106	
ENSG00000229648	-0.14007831713576202	0.6783175929401581	
ENSG00000229649	0.8018499368308962	0.32398502626512715	
ENSG00000229652	0.30726481334513256	0.014001975303106727	
ENSG00000229654	1.0948087389429038	0.27831725981065086	
ENSG00000229656	-0.26175836745186154	0.34951471599893635	
ENSG00000229657	0.008308579998288712	0.9786821552779021	
ENSG00000229658	0.8492311174758918	0.3239850262651276	
ENSG00000229659	0.6078139640592313	0.013608357495214576	
ENSG00000229660	0.0		
ENSG00000229661	0.3732139247916537	0.7301576397203655	
ENSG00000229662	2.0536843545097128	0.32398502626512715	
ENSG00000229663	-0.6763122111773638	0.0005936454768659528	
ENSG00000229664	-0.4615150546400275	0.5024031482500873	
ENSG00000229665	0.0		
ENSG00000229666	0.14975286757182033	0.5377385329133638	
ENSG00000229667	-2.090701011299187	0.18557154999943415	
ENSG00000229668	0.3884712443246032	0.5110210806296613	
ENSG00000229670	0.03248113272362818	0.7840438570815621	
ENSG00000229671	-0.6302262643510741	0.27931661807875674	
ENSG00000229672	0.530426550866486	0.7022126074794737	
ENSG00000229673	0.0		
ENSG00000229674	2.5567309776372786	0.3239850262651276	
ENSG00000229676	0.8779932425154726	0.0027963757486209233	
ENSG00000229677	0.790475803599922	0.21712229756126217	
ENSG00000229679	0.0		
ENSG00000229682	0.0		
ENSG00000229683	7.553877284048389	0.16026607404911883	
ENSG00000229686	-0.9960503811796513	0.6604483017150857	
ENSG00000229687	-4.1030246853125	0.011773733571042914	
ENSG00000229688	2.0184898242800866	0.23530258536374352	
ENSG00000229689	-0.19380705298710277	0.2790432499561461	
ENSG00000229690	2.8637012495741394	0.06007638328757779	
ENSG00000229692	0.17305849390995798	0.31068140467197364	
ENSG00000229693	1.2478065864484487	0.24492582259623585	
ENSG00000229694	1.3626370130700383	6.762700549262487e-06	
ENSG00000229695	-1.1330980987801023	3.789475766541289e-07	
ENSG00000229696	-0.2285660402900228	0.02480222833269289	
ENSG00000229697	0.0		
ENSG00000229699	0.6399154524506976	0.32398502626512704	
ENSG00000229700	0.3311172997173455	0.4964737476220975	
ENSG00000229701	-0.3065479941375897	0.7424128552045146	
ENSG00000229702	2.409878204941779	0.09969044307483593	
ENSG00000229703	0.6208337577006846	0.566240549484688	
ENSG00000229704	-0.7150817438084838	0.002911472120876449	
ENSG00000229707	0.0		
ENSG00000229708	0.0		
ENSG00000229709	0.0		
ENSG00000229711	0.0		
ENSG00000229713	0.0		
ENSG00000229715	0.4730094364998936	0.004911450076042085	
ENSG00000229716	1.7646481155583702	0.11346666835245849	
ENSG00000229717	1.3385670370011518	0.32398502626512704	
ENSG00000229719	7.102415559126765	0.32658175824214486	
ENSG00000229720	1.743563874308773	0.32398502626512715	
ENSG00000229721	-0.3567353168655645	0.6306484881545924	
ENSG00000229722	1.0234125389426318	0.2569258075283108	
ENSG00000229723	-0.6018223447605431	0.74452621708619	
ENSG00000229724	0.0		
ENSG00000229725	0.0		
ENSG00000229727	0.17786732983028664	0.7680074589883792	
ENSG00000229728	0.7385375062325857	1.4959621168619907e-06	
ENSG00000229729	0.29565390960327886	0.06336928627342178	
ENSG00000229730	0.0		
ENSG00000229731	1.147794233410984	0.3239850262651276	
ENSG00000229732	2.281854609600363	0.32398502626512704	
ENSG00000229733	0.6558243068370895	0.35647662348886155	
ENSG00000229735	0.0		
ENSG00000229738	-0.8110087590905408	6.178188688336675e-07	
ENSG00000229739	0.6097621479334925	0.22909844951541905	
ENSG00000229740	-0.8126464268553297	0.6778297828569102	
ENSG00000229742	-3.564604633527602	0.33556127786542267	
ENSG00000229743	0.5674086279707442	0.3239850262651268	
ENSG00000229744	2.230709850420114	0.32398502626512693	
ENSG00000229745	0.0		
ENSG00000229746	0.0		
ENSG00000229747	-1.4939450078634517	0.009737048125614612	
ENSG00000229749	4.230342203570769	0.08501553997262537	
ENSG00000229750	1.9910192925468428	0.0045934891421831785	
ENSG00000229751	0.9268678731798223	0.4614597695546089	
ENSG00000229752	-0.14847462135336675	0.7519979706654165	
ENSG00000229753	1.6428242151207275	0.04402878142386459	
ENSG00000229754	0.41934358039153974	0.2197733480108324	
ENSG00000229755	0.0		
ENSG00000229756	0.0		
ENSG00000229757	-0.5051437566024077	0.6113746643274625	
ENSG00000229758	-0.02204160462293525	0.9601414832111321	
ENSG00000229759	0.04214847513817066	0.7354398147702126	
ENSG00000229760	3.2152882064971973	0.16179511812562153	
ENSG00000229761	0.0		
ENSG00000229762	-3.3269276349111374	0.3355612778654222	
ENSG00000229765	-0.06151812485137231	0.9062642774504899	
ENSG00000229766	-0.41588263070053877	0.6432862124326069	
ENSG00000229769	2.2727170770913028	0.02778644909923983	
ENSG00000229770	6.779498961685407	0.008758078521253458	
ENSG00000229771	-5.821701105242319	0.33556127786542267	
ENSG00000229774	0.0		
ENSG00000229775	0.0		
ENSG00000229776	0.0		
ENSG00000229779	-2.3303261071713246	0.2673145264762066	
ENSG00000229780	0.7682501050336548	0.5634718973116208	
ENSG00000229781	-0.16179428158570008	0.7128181271271279	
ENSG00000229782	0.5493016853476518	0.27085554616994606	
ENSG00000229785	-0.1116449840766438	0.5766647757909507	
ENSG00000229786	0.0		
ENSG00000229788	0.0		
ENSG00000229789	0.5009725088574539	0.13538485634388403	
ENSG00000229791	0.5861982273214248	0.2427462286644163	
ENSG00000229792	0.0		
ENSG00000229794	1.6855656335400013	0.16087471666355596	
ENSG00000229795	0.8049753349193146	0.00898196303271452	
ENSG00000229796	0.0		
ENSG00000229797	2.658795082893583	0.32398502626512693	
ENSG00000229798	-1.0637960120831842	0.4357527942544551	
ENSG00000229800	0.0		
ENSG00000229801	0.4326447236372477	0.12203454401196893	
ENSG00000229805	0.0		
ENSG00000229806	0.45136058282701397	0.109587626140232	
ENSG00000229807	0.040563853675526396	0.9655970673496176	
ENSG00000229808	0.5912434590417015	0.09132098956684398	
ENSG00000229809	-0.25848713290565595	0.02030209347601037	
ENSG00000229814	0.4850348755391396	0.0061473763234366485	
ENSG00000229815	0.19435637259272331	0.5493925028372035	
ENSG00000229816	0.1755271703410788	0.019447667559660785	
ENSG00000229817	0.11593327242799445	0.3934334726325692	
ENSG00000229818	0.0		
ENSG00000229820	1.7600363414443576	8.036389929467367e-07	
ENSG00000229821	0.0		
ENSG00000229822	3.889605087673659	0.1605261967779033	
ENSG00000229824	2.0757176335772396	0.3239850262651274	
ENSG00000229825	0.0		
ENSG00000229826	0.0		
ENSG00000229827	0.03414718818152418	0.9405799509247084	
ENSG00000229828	0.7907354898446648	0.15151424681042772	
ENSG00000229829	2.36029593494023	0.3239850262651274	
ENSG00000229830	0.0		
ENSG00000229831	2.955830522693499	0.32398502626512726	
ENSG00000229832	-0.005446750882024176	0.9885140552389899	
ENSG00000229833	-0.2742563316358009	0.044083354609909316	
ENSG00000229834	-4.1220455295598555	0.3355612778654228	
ENSG00000229835	0.06159469610503987	0.6673135651369417	
ENSG00000229836	5.390746685575777	0.18544306950261924	
ENSG00000229839	0.1256095608428467	0.90374258178133	
ENSG00000229840	-1.4764687507264354	0.16587378979244996	
ENSG00000229841	-0.34854203511333637	0.7436446589272774	
ENSG00000229842	2.032520253430821	0.32398502626512715	
ENSG00000229846	3.309293016405036	0.04431488792465397	
ENSG00000229847	0.1538657489251669	0.7143097839085413	
ENSG00000229848	0.46828920764173976	0.10144746064646516	
ENSG00000229849	1.603582561288821	0.32398502626512715	
ENSG00000229851	-2.1285476116408093	0.1552152689841011	
ENSG00000229852	1.151456145507011	3.3534016812375417e-07	
ENSG00000229853	-2.7911353463551887	0.3355612778654228	
ENSG00000229854	1.0449562415740923	0.3309530786736855	
ENSG00000229855	0.0		
ENSG00000229857	1.4389251607955416	0.04026185744456042	
ENSG00000229858	0.38668450312069247	0.7989245173134643	
ENSG00000229859	-3.164022562562674	0.026785232896781756	
ENSG00000229862	4.1063075704600065	0.023312802478322528	
ENSG00000229863	-0.19416430706901533	0.6479308929815465	
ENSG00000229865	0.0		
ENSG00000229867	0.7694767349662825	0.000775402251781013	
ENSG00000229869	1.8066819562090455	0.08656033276928464	
ENSG00000229870	2.4636931435862	0.3239850262651277	
ENSG00000229871	0.6935493823685666	0.13231473363626936	
ENSG00000229873	-0.00509336458992804	0.9904288938921515	
ENSG00000229874	0.8649875921084372	0.009065640252217939	
ENSG00000229875	0.479668174968237	0.5511287217868877	
ENSG00000229876	0.0		
ENSG00000229877	-0.458843784133421	0.025540303065411885	
ENSG00000229878	0.0		
ENSG00000229880	-0.012898020874343885	0.8726263403515551	
ENSG00000229881	0.9074057335164003	0.35447986759001016	
ENSG00000229882	0.21180238752194036	0.8322911415382219	
ENSG00000229885	0.0		
ENSG00000229886	0.06367356868645446	0.6552442725439768	
ENSG00000229887	-0.6261959785053492	0.1616214674117985	
ENSG00000229890	2.6350703833595404	0.32398502626512715	
ENSG00000229891	-0.3706957000151984	0.08980261404230389	
ENSG00000229892	0.0		
ENSG00000229893	2.197031616100759	0.0029210417383534137	
ENSG00000229894	0.5890701325140932	0.0024198459286466772	
ENSG00000229896	1.625779211690633	0.014487276925667905	
ENSG00000229897	0.43864033771353284	0.00011227949370024154	
ENSG00000229899	4.652235313420217	0.04484305049134191	
ENSG00000229900	0.0		
ENSG00000229901	0.6803210937566555	0.054582582422923735	
ENSG00000229905	0.0		
ENSG00000229906	0.0		
ENSG00000229907	0.0		
ENSG00000229909	0.0		
ENSG00000229910	0.0		
ENSG00000229911	-0.9252239737341308	2.0206761033901336e-05	
ENSG00000229912	2.38631880594067	0.3239850262651268	
ENSG00000229913	0.0		
ENSG00000229914	-0.0037961262670260787	0.9942056811036701	
ENSG00000229915	1.896117425177188	0.07399913604575685	
ENSG00000229917	0.40514263369020265	0.4946928960130734	
ENSG00000229918	0.0		
ENSG00000229919	-2.33671527549143	0.19369245795649156	
ENSG00000229920	0.6678201693571189	0.0207114629830956	
ENSG00000229921	-0.87476267362422	0.1495594842206927	
ENSG00000229922	0.0		
ENSG00000229923	3.4585238885830005	0.3239850262651267	
ENSG00000229924	2.0121414886538753	0.1816598636143563	
ENSG00000229925	0.0		
ENSG00000229926	1.6635366417632902	0.16204144514374885	
ENSG00000229927	-0.37569059844325725	0.6821128225487751	
ENSG00000229928	2.915438212083358	0.1616449202646766	
ENSG00000229930	-0.6233953561511218	0.0553544539334916	
ENSG00000229931	0.5829080129009205	0.0016142170324619975	
ENSG00000229932	0.38695611881762093	0.26764434964347233	
ENSG00000229935	0.0		
ENSG00000229936	0.0		
ENSG00000229937	-0.05543500966639123	0.6553843425849442	
ENSG00000229938	0.0		
ENSG00000229939	0.0		
ENSG00000229940	0.0		
ENSG00000229941	-1.3691947634293067	0.213616375783306	
ENSG00000229943	0.0		
ENSG00000229944	-0.590920021262189	0.001123990162332624	
ENSG00000229946	0.0		
ENSG00000229947	0.0		
ENSG00000229948	1.2654790662191449	0.32398502626512726	
ENSG00000229949	-1.910771400074517	0.11676121994265212	
ENSG00000229950	-0.24410891579168403	0.63698276572252	
ENSG00000229951	-0.7395986773720553	0.21259654518421467	
ENSG00000229952	0.0		
ENSG00000229953	-0.8505051859072039	0.04125236548956465	
ENSG00000229954	0.0		
ENSG00000229955	-0.6191354907675093	0.7370188940105076	
ENSG00000229956	0.36720320555952213	0.08684797543927054	
ENSG00000229957	-0.9846522587584623	0.5159147085886265	
ENSG00000229960	0.0		
ENSG00000229961	-0.863290037087383	0.6568164049235378	
ENSG00000229962	-2.499180763653297	0.0848038438484969	
ENSG00000229964	0.0		
ENSG00000229965	0.1002182733377297	0.8474351560652528	
ENSG00000229967	2.4231856562814853	0.3239850262651274	
ENSG00000229968	1.22566049643109	0.017751572086850666	
ENSG00000229969	4.968539149858307	0.32398502626512715	
ENSG00000229970	0.3284821717368973	0.4329589271525234	
ENSG00000229971	0.0		
ENSG00000229972	2.290958329537289	0.32398502626512715	
ENSG00000229974	-3.3595477660882125	0.38451324012725174	
ENSG00000229975	1.8019305465819953	0.052506961203297314	
ENSG00000229976	3.0077240241846397	0.16186675843629827	
ENSG00000229977	0.38143287068844955	0.7293638583050748	
ENSG00000229978	4.612822363776318	0.013048195310370773	
ENSG00000229979	5.434733704374403	0.16021336008504042	
ENSG00000229980	0.08272671038090174	0.5350933030820515	
ENSG00000229981	-1.654388357949537	0.15014665730259563	
ENSG00000229982	-0.13112075534629364	0.5874239843211702	
ENSG00000229983	-0.9527547224162669	0.5039243290205098	
ENSG00000229985	-0.0554276380044465	0.9439457191840022	
ENSG00000229986	2.373102637385111	0.32398502626512715	
ENSG00000229988	-4.466715671971921	0.33556127786542256	
ENSG00000229989	-0.09764256919295278	0.904521743561724	
ENSG00000229990	0.0		
ENSG00000229991	0.6210086982619878	0.01570998619105602	
ENSG00000229992	0.3248218486414678	0.6113040826442568	
ENSG00000229994	0.4161788212525255	0.008578726562546858	
ENSG00000229996	5.5614656808925975	0.01692538549710274	
ENSG00000229999	3.965082886416157	0.16012498507431136	
ENSG00000230000	0.0		
ENSG00000230001	0.0		
ENSG00000230002	1.3922952786458413	3.030142386877265e-05	
ENSG00000230003	0.0		
ENSG00000230005	2.398928622325087	0.04669538353970459	
ENSG00000230006	-0.41878272093306634	0.4269966553962923	
ENSG00000230009	2.7088195574655094	0.32398502626512704	
ENSG00000230010	0.0		
ENSG00000230011	1.686268833825995	0.0012664064895818315	
ENSG00000230013	0.17096745182633466	0.8671685499302398	
ENSG00000230014	0.0		
ENSG00000230015	0.0		
ENSG00000230018	3.1047990460929578	0.16012411405310578	
ENSG00000230019	0.0		
ENSG00000230020	0.0		
ENSG00000230021	3.144835692639669	0.3239850262651275	
ENSG00000230022	-0.044535591332451496	0.8357240681732215	
ENSG00000230023	0.0		
ENSG00000230024	0.989276681740324	0.4545723755832637	
ENSG00000230025	0.0		
ENSG00000230026	0.3247798705686913	0.37936529002713393	
ENSG00000230027	0.0		
ENSG00000230029	0.0		
ENSG00000230030	0.0		
ENSG00000230031	0.0		
ENSG00000230033	0.0		
ENSG00000230035	0.0		
ENSG00000230036	0.39523921710464816	0.8004022969303924	
ENSG00000230037	0.5467009911347078	0.019272338325913064	
ENSG00000230039	-0.9964654649803599	0.0003504767872773031	
ENSG00000230040	0.2185571622097795	0.814719072613944	
ENSG00000230042	-0.19484018507745393	0.1813626551035996	
ENSG00000230043	-0.5905351186400285	0.009911118520547673	
ENSG00000230044	2.37132526988679	0.3239850262651275	
ENSG00000230045	0.0		
ENSG00000230046	0.0		
ENSG00000230047	-1.0476473789673912	0.6344873113697419	
ENSG00000230051	0.0		
ENSG00000230052	0.0		
ENSG00000230053	-0.5387614489030736	0.0370431050518423	
ENSG00000230054	0.0		
ENSG00000230055	-0.23310628907642883	0.08282891617003324	
ENSG00000230056	-0.20256332566142476	0.1599019323044697	
ENSG00000230058	-1.2354650367405065	0.016732845954566762	
ENSG00000230061	-0.5597582299788741	0.44123142003302895	
ENSG00000230062	0.4648434367300087	0.32398502626512704	
ENSG00000230063	0.18074866216660013	0.8657021116091344	
ENSG00000230064	-0.6364146736015321	0.3770192095449235	
ENSG00000230065	0.0		
ENSG00000230066	0.0		
ENSG00000230067	1.0930442921146657	2.4454847542274653e-09	
ENSG00000230068	1.271960362074788	0.17597085100218526	
ENSG00000230069	-0.2923286502110387	0.18649759920651737	
ENSG00000230071	-0.9044225927671714	0.021433082852348295	
ENSG00000230073	0.0		
ENSG00000230074	0.19692205538134555	0.1931503563386657	
ENSG00000230076	1.463425387531864	0.023834558855000704	
ENSG00000230077	-0.21261307627410875	0.24023173944556553	
ENSG00000230079	-0.23290151934273684	0.013018649020882987	
ENSG00000230080	1.3092500857391673	0.017348959260507894	
ENSG00000230081	0.0		
ENSG00000230082	-0.19472617811285287	0.33999898488983715	
ENSG00000230083	0.0		
ENSG00000230084	0.5079939614088156	0.0003076204938961401	
ENSG00000230086	0.0		
ENSG00000230087	2.5966721657396787	0.19022315670937046	
ENSG00000230088	0.0		
ENSG00000230090	5.067899948232412	0.3008402058864726	
ENSG00000230091	-0.2542242287495585	0.32083296012821316	
ENSG00000230092	0.048393720876796276	0.8410968420525431	
ENSG00000230096	2.1496021287814653	0.32398502626512704	
ENSG00000230097	-0.7293486592690903	2.9114053542347805e-06	
ENSG00000230098	-3.4150825827944455	0.33556127786542267	
ENSG00000230099	13.65004693260721	1.2381621007281618e-11	
ENSG00000230100	4.654766833656554	0.32398502626512693	
ENSG00000230101	0.36667139753859734	0.7470697224831611	
ENSG00000230102	2.019911076610798	6.782529101139e-11	
ENSG00000230104	-2.6535866769744136	0.05688211864014671	
ENSG00000230105	0.7803213693246276	0.2011015568426279	
ENSG00000230106	0.0		
ENSG00000230107	0.0		
ENSG00000230109	4.363311273906769	0.08629260806771004	
ENSG00000230110	5.4614152892083565	0.32398502626512693	
ENSG00000230111	-0.3160238772322894	0.6829256235825782	
ENSG00000230112	0.0		
ENSG00000230113	3.877492240388996	0.08414297717422935	
ENSG00000230114	0.0		
ENSG00000230115	2.6796429046835204	0.32398502626512726	
ENSG00000230116	1.0689433480109756	0.26082807844810507	
ENSG00000230118	6.184055076919428	0.17176814736172036	
ENSG00000230119	-10.779819001530168	0.33556127786542234	
ENSG00000230120	0.0		
ENSG00000230121	1.640934778796252	0.32398502626512715	
ENSG00000230122	0.0		
ENSG00000230123	0.0		
ENSG00000230124	0.11664912199876976	0.3158336939087905	
ENSG00000230125	-0.8931688271958849	0.5440687190125113	
ENSG00000230126	0.37362310521605213	0.5027807805468054	
ENSG00000230130	1.6642761815475424	0.32398502626512693	
ENSG00000230131	0.0671500542001846	0.9149679636081969	
ENSG00000230132	0.0		
ENSG00000230133	0.0		
ENSG00000230137	0.0		
ENSG00000230138	0.17211445090909905	0.6944192522592167	
ENSG00000230140	0.3420454398660757	0.6897507619396513	
ENSG00000230142	0.0		
ENSG00000230146	-0.2883072279925286	0.03025361951759448	
ENSG00000230147	-0.45465393091499307	0.5098435788661817	
ENSG00000230148	0.5604652608615242	0.011430128931741067	
ENSG00000230149	0.8701815313676309	0.0005631720404356672	
ENSG00000230153	0.0		
ENSG00000230154	-0.6358865332513837	0.3946879106633039	
ENSG00000230155	-0.6059514527049994	0.1647050510935171	
ENSG00000230156	1.4132792605663784	0.13593159476507724	
ENSG00000230157	0.0		
ENSG00000230158	-2.3784391557974636	0.00037939190819560956	
ENSG00000230159	4.733755929138647	0.05587360296931471	
ENSG00000230160	-0.6318810151220224	0.1623214566378378	
ENSG00000230161	0.0		
ENSG00000230162	1.4121158635815552	0.008776790201535255	
ENSG00000230163	-0.6163295158930513	0.5501351706155502	
ENSG00000230164	0.8421742151900844	0.23715702394798863	
ENSG00000230165	0.0		
ENSG00000230166	4.081242881897801	0.1602571485850311	
ENSG00000230169	0.0		
ENSG00000230170	0.8958336380605783	0.19508143942679043	
ENSG00000230171	-1.0234662578805658	0.6295798567730122	
ENSG00000230172	0.0		
ENSG00000230173	1.2487957422380642	0.08408629850426623	
ENSG00000230174	0.19343048878132407	0.7862213482489235	
ENSG00000230175	1.364013657000334	0.24485653091712667	
ENSG00000230176	0.3922164820475098	0.5480342534238599	
ENSG00000230177	1.0405927303565476	1.579656677687979e-07	
ENSG00000230178	0.0		
ENSG00000230180	-9.00689707196261	0.3355612778654228	
ENSG00000230182	4.900336814284574	0.0874784886386709	
