GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
283131	1	0.32945115	0.423	-0.97522	-0.41218063	18452.26	NEAT1	nuclear paraspeckle assembly transcript 1
693197	1	0.29029552	0.471	-1.0574735	-0.49792315	62.02	MIR612	microRNA 612
101927789	1	0.72286676	0.383	0.3546301	0.1358062	25.02	FAUP4	FAU pseudogene 4
105369346	1	0.49984818	0.461	-0.6747286	-0.31084016	12.87	LINC02736	long intergenic non-protein coding RNA 2736
378938	1	0.1046599	0.267	1.6226703	0.43381272	120445.12	MALAT1	metastasis associated lung adenocarcinoma transcript 1
109136579	1	0.10436336	0.269	1.6240583	0.43759401	118758.17	TALAM1	TALAM1 transcript, MALAT1 antisense RNA
109136578	1	0.45124746	0.542	-0.753337	-0.40813195	8.15	MASCRNA	MALAT1-associated small cytoplasmic RNA
57410	1	0.58962045	0.162	-0.5393861	-0.0876432	963.3	SCYL1	SCY1 like pseudokinase 1
4054	1	0.33963836	0.48	0.95488	0.45850726	1344.13	LTBP3	latent transforming growth factor beta binding protein 3
254100	1	0.56306691	0.473	0.5782921	0.27345099	28.23	ZNRD2-DT	ZNRD2 divergent transcript
10534	1	0.81374014	0.196	0.2356038	0.04607437	142.49	ZNRD2	zinc ribbon domain containing 2
23625	1	0.86925102	0.181	-0.1646099	-0.02987009	302.74	FAM89B	family with sequence similarity 89 member B
254102	1	0.15989431	0.381	1.4054271	0.53549304	401.18	EHBP1L1	EH domain binding protein 1 like 1
10089	1	0.51008762	0.454	-0.6587013	-0.29919094	15.41	KCNK7	potassium two pore domain channel subfamily K member 7
4296	1	0.53801199	0.477	0.615822	0.29378324	518.14	MAP3K11	mitogen-activated protein kinase kinase kinase 11
399909	1	0.40673541	0.424	0.8296523	0.35150292	909.94	PCNX3	pecanex 3
6494	1	0.82678536	0.374	0.2188263	0.08174526	261.42	SIPA1	signal-induced proliferation-associated 1
5970	1	0.76334395	0.288	-0.3010925	-0.08677019	373.17	RELA	RELA proto-oncogene, NF-kB subunit
105369347	1	0.92620522	0.397	0.0926203	0.03680947	43.87	RELA-DT	RELA divergent transcript
10524	1	0.50733405	0.241	0.6629945	0.15983328	588.46	KAT5	lysine acetyltransferase 5
84153	1	0.76233758	0.25	0.3024126	0.07553155	530.02	RNASEH2C	ribonuclease H2 subunit C
91056	1	0.39749371	0.311	0.8461058	0.26279013	607.33	AP5B1	adaptor related protein complex 5 subunit beta 1
254122	1	0.22639808	0.244	1.2096894	0.29564147	829.56	SNX32	sorting nexin 32
1072	1	0.98245557	0.201	0.0219905	0.00442051	3427.58	CFL1	cofilin 1
80198	1	0.81230127	0.316	0.2374583	0.07514737	355.94	MUS81	MUS81 structure-specific endonuclease subunit
30008	1	0.78693378	0.399	0.2702944	0.10777447	200.77	EFEMP2	EGF containing fibulin extracellular matrix protein 2
1521	1	0.32228056	0.534	0.9897823	0.52807622	12.18	CTSW	cathepsin W
9158	1	0.20995326	0.178	1.253694	0.2225611	508.48	FIBP	FGF1 intracellular binding protein
11007	1	0.39015607	0.306	0.8593344	0.2625339	628.78	CCDC85B	coiled-coil domain containing 85B
83638	1	0.57234268	0.234	-0.5646047	-0.1319245	313.6	C11orf68	chromosome 11 open reading frame 68
10589	1	0.63552836	0.26	0.4739601	0.12338908	438.63	DRAP1	DR1 associated protein 1
9092	1	0.21214513	0.391	1.2476886	0.48730448	597.07	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
84285	1	0.53557163	0.173	0.6195234	0.10697435	272.54	EIF1AD	eukaryotic translation initiation factor 1A domain containing
8815	1	0.78869438	0.267	-0.2680064	-0.07148307	143.58	BANF1	BAF nuclear assembly factor 1
89792	1	0.46191163	0.217	-0.7357027	-0.15940502	100.22	GAL3ST3	galactose-3-O-sulfotransferase 3
10992	1	0.49478984	0.271	0.6827104	0.18468834	2137.68	SF3B2	splicing factor 3b subunit 2
55690	1	0.81362773	0.242	0.2357486	0.05714826	1180.63	PACS1	phosphofurin acidic cluster sorting protein 1
105369352	1	0.76736039	0.212	0.2958294	0.06260569	407.22	KLC2-AS1	KLC2 antisense RNA 1
81876	1	0.47266601	0.23	-0.718148	-0.16524802	703.52	RAB1B	RAB1B, member RAS oncogene family
107984340	1	0.55991452	0.259	-0.5829685	-0.15113111	141.15	LOC107984340	uncharacterized LOC107984340
254263	1	0.19710761	0.195	-1.289836	-0.25162368	269.26	CNIH2	cornichon family AMPA receptor auxiliary protein 2
10897	1	0.2647037	0.307	-1.1153424	-0.34257656	169.46	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein
256472	1	0.84911934	0.262	-0.1902422	-0.04985882	693.58	TMEM151A	transmembrane protein 151A
57124	1	0.85042577	0.545	-0.1885752	-0.10284262	14.93	CD248	CD248 molecule
9610	1	0.22031288	0.241	1.2256966	0.29547444	160.65	RIN1	Ras and Rab interactor 1
25855	1	0.55144723	0.321	0.5955929	0.19138493	183.85	BRMS1	BRMS1 transcriptional repressor and anoikis regulator
11041	1	0.39567092	0.402	-0.8493781	-0.34154325	2238.82	B4GAT1	beta-1,4-glucuronyltransferase 1
102724064	1	0.18796455	0.406	1.3166244	0.53506701	34.48	B4GAT1-DT	B4GAT1 divergent transcript
3177	1	0.18329231	0.412	1.3306861	0.54836413	295.56	SLC29A2	solute carrier family 29 member 2
266743	1	0.43265253	0.585	0.7846607	0.45900613	16.95	NPAS4	neuronal PAS domain protein 4
65003	1	0.40472296	0.204	0.8332159	0.16960547	138.49	MRPL11	mitochondrial ribosomal protein L11
246330	1	0.3716882	0.186	-0.8933156	-0.16580851	608.35	PELI3	pellino E3 ubiquitin protein ligase family member 3
101928069	1	0.1907588	0.266	-1.3083377	-0.34765333	67	DPP3-DT	DPP3 divergent transcript
10072	1	0.92192772	0.28	-0.0980058	-0.02745114	187.07	DPP3	dipeptidyl peptidase 3
582	1	0.71513866	0.238	0.3649635	0.08675406	834.32	BBS1	Bardet-Biedl syndrome 1
254359	1	0.80404339	0.223	0.2481176	0.05530231	371.55	ZDHHC24	zinc finger DHHC-type containing 24
89	1	0.25031729	0.49	-1.149579	-0.56302238	16.34	ACTN3	actinin alpha 3
8722	1	0.8127062	0.224	0.2369363	0.05311621	1380.33	CTSF	cathepsin F
55231	1	0.43381934	0.404	0.7826727	0.31630374	19.74	CCDC87	coiled-coil domain containing 87
9973	1	0.39502365	0.358	0.8505423	0.30439548	211.01	CCS	copper chaperone for superoxide dismutase
100526737	1	0.75930431	0.187	-0.3063945	-0.05743221	323.83	RBM14-RBM4	RBM14-RBM4 readthrough
10432	1	0.29741824	0.23	-1.0419859	-0.24008679	857.61	RBM14	RNA binding motif protein 14
5936	1	0.20434358	0.164	1.2692734	0.20871079	827.97	RBM4	RNA binding motif protein 4
83759	1	0.31075041	0.243	1.0136487	0.24620383	476.85	RBM4B	RNA binding motif protein 4B
6712	1	0.46526812	0.269	0.7301997	0.19658972	6050.96	SPTBN2	spectrin beta, non-erythrocytic 2
79703	1	0.2611373	0.276	1.1237071	0.31039795	327.02	C11orf80	chromosome 11 open reading frame 80
9986	1	0.77653766	0.258	-0.2838339	-0.07327098	116.72	RCE1	Ras converting CAAX endopeptidase 1
5091	1	0.15423823	0.148	-1.4247197	-0.21027766	1078.55	PC	pyruvate carboxylase
78999	1	0.60323233	0.369	0.5197579	0.19161646	264.53	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
105369355	1	0.47487145	0.399	-0.7145754	-0.2847947	15.38	LOC105369355	
91683	1	0.14758314	0.232	1.4481213	0.33606537	526.12	SYT12	synaptotagmin 12
107984341	1	0.04314328	0.559	2.0223202	1.13059047	14.76	LOC107984341	uncharacterized LOC107984341
22992	1	0.29701796	0.301	1.0428496	0.31367088	1771.21	KDM2A	lysine demethylase 2A
156	1	0.67162443	0.205	-0.4239196	-0.08686672	1560.71	GRK2	G protein-coupled receptor kinase 2
338692	1	0.67290957	0.375	0.4221582	0.15814009	515.33	ANKRD13D	ankyrin repeat domain 13D
54961	1	0.34592065	0.46	0.9425314	0.43376571	268.39	SSH3	slingshot protein phosphatase 3
100130987	1	0.40327743	0.35	0.8357822	0.29270522	52.49	LOC100130987	uncharacterized LOC100130987
57804	1	0.46739332	0.258	0.7267268	0.18718656	184.2	POLD4	DNA polymerase delta 4, accessory subunit
23529	1	0.22795178	0.535	1.2056518	0.64449163	51	CLCF1	cardiotrophin like cytokine factor 1
5883	1	0.27508742	0.343	1.0914216	0.37479059	147.64	RAD9A	RAD9 checkpoint clamp component A
5499	1	0.90145274	0.228	0.1238264	0.02824823	426.79	PPP1CA	protein phosphatase 1 catalytic subunit alpha
374403	1	0.50152084	0.549	0.6720987	0.36925211	75.77	TBC1D10C	TBC1 domain family member 10C
57571	1	0.65128488	0.667	0.4519779	0.30161748	2860.19	CARNS1	carnosine synthase 1
6199	1	0.35696317	0.445	0.9211671	0.40964814	217.48	RPS6KB2	ribosomal protein S6 kinase B2
57175	1	0.59673496	0.395	0.5291016	0.20881301	359.44	CORO1B	coronin 1B
5790	1	0.12720546	0.527	1.5252151	0.80343307	20.38	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein
57010	1	0.40570648	0.407	0.831473	0.33837023	21.49	CABP4	calcium binding protein 4
80194	1	0.38094384	0.305	0.8761586	0.26697908	124.82	TMEM134	transmembrane protein 134
9049	1	0.73510596	0.242	-0.3383414	-0.08186319	421.48	AIP	aryl hydrocarbon receptor interacting protein
9600	1	0.9817469	0.372	0.0228789	0.00851432	1011.69	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
10263	1	0.32911715	0.289	-0.9758937	-0.28165012	137.19	CDK2AP2	cyclin dependent kinase 2 associated protein 2
2950	1	0.45106728	0.236	-0.7536369	-0.17820144	797.05	GSTP1	glutathione S-transferase pi 1
4723	1	0.91063474	0.212	0.112238	0.02379313	1446.27	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
254552	1	0.35196949	0.343	-0.9307759	-0.31957212	23.51	NUDT8	nudix hydrolase 8
91703	1	0.61120807	0.655	0.5083498	0.33305675	19.57	ACY3	aminoacylase 3
645332	1	0.54813288	0.438	0.6005603	0.26306711	23.21	FAM86C2P	family with sequence similarity 86, member A pseudogene
105369360	1	0.66476379	0.404	0.4333455	0.17497377	18.14	LINC02754	long intergenic non-protein coding RNA 2754
112268076	1	0.11711262	0.339	1.5670089	0.53067382	30.53	LOC112268076	translation initiation factor IF-2-like
81622	1	0.15844251	0.422	1.4103292	0.59569068	132.14	UNC93B1	unc-93 homolog B1, TLR signaling regulator
221	1	0.44731016	0.357	0.759907	0.2712994	60.38	ALDH3B1	aldehyde dehydrogenase 3 family member B1
4728	1	0.39323576	0.225	-0.853764	-0.19170042	381.83	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
10312	1	0.22727344	0.307	1.2074122	0.37076883	374.58	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
1119	1	0.61132846	0.277	0.5081781	0.14099772	1778.32	CHKA	choline kinase alpha
51111	1	0.78200266	0.136	-0.2767102	-0.03750851	1429.62	KMT5B	lysine methyltransferase 5B
53838	1	0.36634654	0.325	0.903338	0.29369619	137.4	C11orf24	chromosome 11 open reading frame 24
105369363	1	0.35131384	0.54	-0.9320439	-0.50292593	9.01	LOC105369363	uncharacterized LOC105369363
4041	1	0.56281209	0.477	0.5786697	0.27586268	186.72	LRP5	LDL receptor related protein 5
55291	1	0.59161719	0.152	0.536494	0.08141193	2468.27	PPP6R3	protein phosphatase 6 regulatory subunit 3
9633	1	0.57240519	0.459	-0.5645128	-0.25932223	10.8	TESMIN	testis expressed metallothionein like protein
1374	1	0.5699405	0.2	0.5681391	0.1135891	738.46	CPT1A	carnitine palmitoyltransferase 1A
105369364	1	0.79504234	0.338	0.2597685	0.08786127	25.1	LINC02701	long intergenic non-protein coding RNA 2701
219927	1	0.74782214	0.261	-0.3215124	-0.08406388	224.58	MRPL21	mitochondrial ribosomal protein L21
3508	1	0.54365348	0.285	0.6072975	0.17289413	408.89	IGHMBP2	immunoglobulin mu DNA binding protein 2
116535	1	0.9837092	0.362	-0.0204189	-0.00738902	28.17	MRGPRF	MAS related GPR family member F
219931	1	0.24705419	0.434	1.1575342	0.50271455	363.33	TPCN2	two pore segment channel 2
107984344	1	0.95260227	0.505	-0.0594392	-0.02999956	13.46	LOC107984344	
338694	1	0.81493216	0.516	0.234068	0.12076407	15	LOC338694	uncharacterized LOC338694
107984345	1	0.0365798	0.434	2.0904232	0.9078852	173.58	SMIM38	small integral membrane protein 38
102724265	1	0.71589388	0.492	0.363952	0.17923055	15.15	LINC02953	long intergenic non-protein coding RNA 2953
595	1	0.5402136	0.436	0.61249	0.2671899	449.16	CCND1	cyclin D1
220064	1	0.55272867	0.334	0.5936763	0.19837916	250.33	LTO1	LTO1 maturation factor of ABCE1
55107	1	0.1224966	0.507	1.5443788	0.78251104	72.63	ANO1	anoctamin 1
8772	1	0.71767508	0.242	-0.3615677	-0.08732624	108.48	FADD	Fas associated via death domain
8500	1	0.71878881	0.302	0.360078	0.1087293	1722.1	PPFIA1	PTPRF interacting protein alpha 1
107984346	1	0.65707556	0.395	-0.4439544	-0.17541005	17.35	LOC107984346	uncharacterized LOC107984346
105369373	1	0.29378994	0.357	1.0498438	0.37530282	79.67	LOC105369373	uncharacterized LOC105369373
107984347	1	0.22311724	0.171	-1.2182809	-0.20886479	255.9	LOC107984347	replaced by ID 121233926
2017	1	0.24713852	0.348	1.1573277	0.40287538	2336.78	CTTN	cortactin
22941	1	0.45222381	0.281	0.7517128	0.21137219	1893.99	SHANK2	SH3 and multiple ankyrin repeat domains 2
100874198	1	0.27704186	0.371	1.0869886	0.40349142	78.26	SHANK2-AS1	SHANK2 antisense RNA 1
1717	1	0.84302982	0.297	-0.1980195	-0.05876147	447.83	DHCR7	7-dehydrocholesterol reductase
440050	1	0.12692872	0.613	1.5263259	0.93567699	13.17	KRTAP5-7	keratin associated protein 5-7
105379409	1	0.83292401	0.354	-0.2109529	-0.07473205	24.65	LOC105379409	
55199	1	0.16727246	0.335	1.3810211	0.46250658	89.9	FAM86C1P	family with sequence similarity 86 member C1, pseudogene
285407	1	0.33307567	0.384	0.9679373	0.3718054	135.79	ALG1L9P	ALG1 like 9, pseudogene
100131539	1	0.37092479	0.469	0.8947424	0.41980851	13.14	ZNF705EP	zinc finger protein 705E, pseudogene
100133315	1	0.64705864	0.37	0.4578522	0.16947679	49.92	XNDC1N	XRCC1 N-terminal domain containing 1, N-terminal like
100129216	1	0.89542013	0.479	-0.131449	-0.06302596	13.19	DEFB131B	defensin beta 131B
55298	1	0.5600808	0.158	0.5827215	0.09224694	274.87	RNF121	ring finger protein 121
10068	1	0.0364437	0.446	2.0919421	0.93350142	245.51	IL18BP	interleukin 18 binding protein
4926	1	0.19520715	0.457	1.2953279	0.59145946	5524.2	NUMA1	nuclear mitotic apparatus protein 1
100128494	1	0.14257563	0.477	1.4662667	0.69935212	1782.67	LOC100128494	uncharacterized LOC100128494
220074	1	0.84629439	0.208	-0.1938486	-0.0403657	304.06	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
55004	1	0.71748935	0.203	-0.3618162	-0.07346283	351.08	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1
25906	1	0.92826085	0.253	0.0900332	0.02280125	108.71	ANAPC15	anaphase promoting complex subunit 15
2350	1	0.47716247	0.59	0.7108738	0.41909965	27.49	FOLR2	folate receptor beta
3636	1	0.56410052	0.45	0.5767616	0.25959136	835.37	INPPL1	inositol polyphosphate phosphatase like 1
81570	1	0.30267292	0.211	-1.0307183	-0.21735533	1350.48	CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B
112268077	1	0.30284414	0.369	-1.0303534	-0.38014792	30.27	LOC112268077	uncharacterized LOC112268077
101928555	1	0.15776093	0.392	1.4126423	0.55406701	20.11	LINC01537	long intergenic non-protein coding RNA 1537
5138	1	0.35972361	0.241	0.9158919	0.22081027	2593.57	PDE2A	phosphodiesterase 2A
105369378	1	0.16466739	0.417	1.389544	0.57921771	125.54	PDE2A-AS2	PDE2A antisense RNA 2
105369377	1	0.07048952	0.54	1.8087521	0.9765053	27.02	LOC105369377	uncharacterized LOC105369377
105369379	1	0.05144183	0.489	1.9477755	0.95303516	46.2	PDE2A-AS1	PDE2A antisense RNA 1
116985	1	0.42553017	0.4	0.7968637	0.31852423	1177.88	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
100506020	1	0.87706158	0.259	0.1546952	0.04006717	67.78	ARAP1-AS2	ARAP1 antisense RNA 2
10809	1	0.85933248	0.293	0.177224	0.0519983	295.83	STARD10	StAR related lipid transfer domain containing 10
105369380	1	0.64988899	0.285	-0.4539164	-0.12937604	36.43	LOC105369380	
107984421	1	0.76591042	0.346	-0.2977285	-0.10303642	30.72	LOC107984421	uncharacterized LOC107984421
89849	1	0.72899801	0.37	0.3464587	0.1281366	513.27	ATG16L2	autophagy related 16 like 2
9873	1	0.57675976	0.27	0.5581239	0.15076044	1074.65	FCHSD2	FCH and double SH3 domains 2
5029	1	0.32507257	0.379	-0.9840874	-0.37285247	38.54	P2RY2	purinergic receptor P2Y2
5031	1	0.76383974	0.642	-0.3004424	-0.19296556	18.58	P2RY6	pyrimidinergic receptor P2Y6
9828	1	0.58989283	0.251	0.5389913	0.13518	2121.86	ARHGEF17	Rho guanine nucleotide exchange factor 17
100287837	1	0.84021172	0.496	0.2016227	0.10004298	28.91	ARHGEF17-AS1	ARHGEF17 antisense RNA 1
84957	1	0.19361178	0.267	1.2999685	0.34685013	189.6	RELT	RELT TNF receptor
23201	1	0.37812484	0.206	-0.8813566	-0.18150931	4504.6	FAM168A	family with sequence similarity 168 member A
58473	1	0.11632306	0.338	-1.5703958	-0.53112062	4336.64	PLEKHB1	pleckstrin homology domain containing B1
5870	1	0.52108707	0.37	-0.6416706	-0.23760204	4205.09	RAB6A	RAB6A, member RAS oncogene family
51642	1	0.37981516	0.274	-0.8782369	-0.24069923	223.08	MRPL48	mitochondrial ribosomal protein L48
51287	1	0.57093419	0.217	-0.5666762	-0.1230975	240.75	COA4	cytochrome c oxidase assembly factor 4 homolog
80227	1	0.63754835	0.252	-0.4711294	-0.1186869	542.69	PAAF1	proteasomal ATPase associated factor 1
7351	1	0.44230992	0.379	0.7682984	0.29080549	56.5	UCP2	uncoupling protein 2
7352	1	0.12436588	0.623	1.5367037	0.95770822	83.23	UCP3	uncoupling protein 3
26005	1	0.15529015	0.302	1.4210915	0.42962627	1198.48	C2CD3	C2 domain containing 3 centriole elongation regulator
51400	1	0.82698831	0.233	-0.2185658	-0.05098544	1059.79	PPME1	protein phosphatase methylesterase 1
105369383	1	0.6751115	0.345	0.4191432	0.14471984	69.08	LOC105369383	uncharacterized LOC105369383
283209	1	0.53405833	0.468	-0.6218229	-0.29071174	3783.49	PGM2L1	phosphoglucomutase 2 like 1
10008	1	0.59665295	0.495	-0.5292198	-0.261835	36.26	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3
387787	1	0.39057622	0.344	-0.8585728	-0.29521311	35.89	LIPT2	lipoyl(octanoyl) transferase 2
100287896	1	0.6044756	0.152	-0.5179752	-0.07875749	231.31	LIPT2-AS1	LIPT2 antisense RNA 1
10714	1	0.22297192	0.156	1.2186636	0.19023943	294.23	POLD3	DNA polymerase delta 3, accessory subunit
254225	1	0.53331351	0.2	0.6229559	0.12453126	1272.67	RNF169	ring finger protein 169
143570	1	0.81464422	0.212	0.234439	0.04961753	697.37	XRRA1	X-ray radiation resistance associated 1
107984352	1	0.4173294	0.383	0.8110632	0.31048685	18.85	LOC107984352	uncharacterized LOC107984352
9789	1	0.58572137	0.333	-0.5450467	-0.18152269	427.93	SPCS2	signal peptidase complex subunit 2
10825	1	0.86229421	0.196	0.1734545	0.03391215	524.43	NEU3	neuraminidase 3
11309	1	0.93030196	0.274	0.0874649	0.02397866	933.45	SLCO2B1	solute carrier organic anion transporter family member 2B1
105369388	1	0.28554095	0.231	1.0679547	0.24682629	185.33	LOC105369388	uncharacterized LOC105369388
100507050	1	0.21578388	0.513	1.2378171	0.63516233	34.4	TPBGL	trophoblast glycoprotein like
408	1	0.938279	0.161	-0.0774331	-0.01249563	3756.16	ARRB1	arrestin beta 1
6188	1	0.57126079	0.249	-0.5661956	-0.14073858	1237.63	RPS3	ribosomal protein S3
6079	1	0.90984418	0.618	0.1132351	0.06998137	12.86	SNORD15A	small nucleolar RNA, C/D box 15A
114599	1	0.92757605	0.5	0.090895	0.04547589	556.51	SNORD15B	small nucleolar RNA, C/D box 15B
283212	1	0.62441606	0.272	0.4896013	0.13298869	71.29	KLHL35	kelch like family member 35
81544	1	0.82454026	0.295	0.2217092	0.06538915	231.47	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
105369389	1	0.98199859	0.393	0.0225633	0.00886876	22.47	LOC105369389	uncharacterized LOC105369389
871	1	0.37320345	0.27	-0.8904889	-0.24075258	125.8	SERPINH1	serpin family H member 1
105369391	1	0.52392946	0.311	0.6373	0.198023	41.74	LOC105369391	uncharacterized LOC105369391
4135	1	0.53768526	0.216	0.6163171	0.13305005	1749.32	MAP6	microtubule associated protein 6
84649	1	0.43133665	0.314	-0.7869064	-0.24742712	104.96	DGAT2	diacylglycerol O-acyltransferase 2
100506113	1	0.48482389	0.781	0.6985651	0.54576391	7.05	UVRAG-DT	UVRAG divergent transcript
7405	1	0.70098174	0.204	0.3839956	0.07830867	1145.75	UVRAG	UV radiation resistance associated
5612	1	0.89409914	0.219	-0.1331192	-0.02914375	620.42	THAP12	THAP domain containing 12
100506127	1	0.95170107	0.159	0.0605707	0.00966101	632.2	GVQW3	GVQW motif containing 3
56946	1	0.36196947	0.338	0.9116187	0.30810104	1013.4	EMSY	EMSY transcriptional repressor, BRCA2 interacting
2615	1	0.80441329	0.282	-0.2476396	-0.06975935	183.63	LRRC32	leucine rich repeat containing 32
107984360	1	0.49229023	0.464	0.6866708	0.31877552	16.18	LOC107984360	
25987	1	0.0193334	0.512	2.3390393	1.19675586	54.13	TSKU	tsukushi, small leucine rich proteoglycan
55331	1	0.0804488	0.388	-1.748088	-0.67892222	1197.38	ACER3	alkaline ceramidase 3
726	1	0.78637949	0.262	-0.271015	-0.07090908	323.86	CAPN5	calpain 5
4647	1	0.2485401	0.422	1.1539026	0.4870726	260.52	MYO7A	myosin VIIA
220032	1	0.91273818	0.426	-0.1095854	-0.04666714	12.45	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4
5058	1	0.95001437	0.318	-0.0626887	-0.01994418	3788.47	PAK1	p21 (RAC1) activated kinase 1
646029	1	0.7395303	0.446	-0.3324754	-0.14837426	19.33	LINC03030	long intergenic non-protein coding RNA 3030
282679	1	0.44652355	0.261	-0.7612236	-0.19859448	140.08	AQP11	aquaporin 11
1207	1	0.81031163	0.174	-0.240024	-0.04174762	1007.58	CLNS1A	chloride nucleotide-sensitive channel 1A
51773	1	0.64201736	0.139	0.46488	0.06466303	2835.34	RSF1	remodeling and spacing factor 1
28971	1	0.29282577	0.285	-1.0519428	-0.29945112	95.7	AAMDC	adipogenesis associated Mth938 domain containing
92105	1	0.5689442	0.233	0.5696071	0.13288249	541.95	INTS4	integrator complex subunit 4
100532726	1	0.5453711	0.276	-0.6047109	-0.16674959	259.53	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
65987	1	0.68640595	0.466	-0.4037372	-0.18803659	9.85	KCTD14	potassium channel tetramerization domain containing 14
7069	1	0.71011905	0.467	-0.3716962	-0.17359009	12.28	THRSP	thyroid hormone responsive
4718	1	0.9082458	0.265	-0.1152515	-0.0305379	589.5	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2
79053	1	0.50539465	0.214	-0.6660257	-0.14224713	229.31	ALG8	ALG8 alpha-1,3-glucosyltransferase
100289388	1	0.7436199	0.281	-0.3270634	-0.09196304	45.49	KCTD21-AS1	KCTD21 antisense RNA 1
283219	1	0.21428124	0.203	-1.2418789	-0.25183778	262.83	KCTD21	potassium channel tetramerization domain containing 21
57558	1	0.68708608	0.297	0.4028126	0.11943643	622.27	USP35	ubiquitin specific peptidase 35
9846	1	0.83141073	0.365	-0.2128926	-0.07777395	2002.77	GAB2	GRB2 associated binding protein 2
105369402	1	0.41245571	0.447	-0.8195798	-0.3665389	52.34	LOC105369402	uncharacterized LOC105369402
101928865	1	0.88516931	0.51	-0.1444194	-0.07369226	9.78	LINC02728	long intergenic non-protein coding RNA 2728
79731	1	0.50566606	0.17	-0.6656012	-0.11309578	305.74	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial
105369403	1	0.3202344	0.348	-0.9939763	-0.34608654	34.75	LOC105369403	uncharacterized LOC105369403
101928896	1	0.0281862	0.714	2.194685	1.56788128	14.08	LOC101928896	uncharacterized LOC101928896
26011	1	0.50775187	0.181	0.6623423	0.11985074	1769.26	TENM4	teneurin transmembrane protein 4
100847000	1	0.32120016	0.588	0.9919946	0.58366762	10.56	MIR5579	microRNA 5579
105369405	1	0.8474469	0.488	-0.192377	-0.09394608	9.52	LOC105369405	uncharacterized LOC105369405
107984424	1	0.72970458	0.336	-0.3455185	-0.11608029	32.06	LOC107984424	
105369406	1	0.65254435	0.435	-0.4502304	-0.19573513	18.21	LOC105369406	uncharacterized LOC105369406
105369408	1	0.42250021	0.489	-0.8020912	-0.39187185	9.55	LOC105369408	uncharacterized LOC105369408
105369409	1	0.48902751	0.439	-0.6918564	-0.30402252	13.44	LOC105369409	uncharacterized LOC105369409
101928944	1	0.5348203	0.425	-0.6206646	-0.26361358	21.68	LINC02720	long intergenic non-protein coding RNA 2720
101928989	1	0.80849861	0.366	0.2423634	0.08874129	18.22	MIR4300HG	MIR4300 host gene
220382	1	0.21545818	0.288	-1.2386958	-0.35625948	381.12	FAM181B	family with sequence similarity 181 member B
105369413	1	0.22234833	0.532	-1.2203075	-0.64890191	8.72	LINC02734	long intergenic non-protein coding RNA 2734
5547	1	0.31743711	0.419	-0.9997384	-0.41858238	663.82	PRCP	prolylcarboxypeptidase
220042	1	0.38896671	0.457	-0.8614927	-0.39348031	11.2	DDIAS	DNA damage induced apoptosis suppressor
27314	1	0.41861632	0.366	-0.8088241	-0.29610259	2025.86	RAB30	RAB30, member RAS oncogene family
100506233	1	0.60481634	0.221	-0.5174869	-0.11448047	135.01	RAB30-DT	RAB30 divergent transcript
51585	1	0.23649414	0.324	1.1837952	0.38330775	1831.8	PCF11	PCF11 cleavage and polyadenylation factor subunit
100506282	1	0.41259189	0.229	0.819341	0.18759695	141.43	ANKRD42-DT	ANKRD42 divergent transcript
106736475	1	0.52491168	0.337	-0.6357925	-0.21429638	51.14	PCF11-AS1	PCF11 antisense RNA 1
338699	1	0.13096088	0.22	1.5103236	0.33180627	641.58	ANKRD42	ankyrin repeat domain 42
60492	1	0.79071878	0.337	-0.2653774	-0.08949472	588.85	CCDC90B	coiled-coil domain containing 90B
1740	1	0.45369626	0.13	0.7492671	0.09743909	7784.94	DLG2	discs large MAGUK scaffold protein 2
107984425	1	0.52700645	0.384	-0.6325823	-0.24266712	258.01	LOC107984425	uncharacterized LOC107984425
101929043	1	0.57215695	0.474	-0.5648777	-0.26794156	784.84	DLG2-AS2	DLG2 antisense RNA 2
55863	1	0.91106081	0.411	-0.1117006	-0.04595248	429.2	TMEM126B	transmembrane protein 126B
84233	1	0.82779132	0.574	-0.2175351	-0.12478591	169.45	TMEM126A	transmembrane protein 126A
58487	1	0.96828036	0.177	-0.0397652	-0.00703033	1862.35	CREBZF	CREB/ATF bZIP transcription factor
220388	1	0.36136194	0.401	0.912773	0.36614015	36.24	CCDC89	coiled-coil domain containing 89
